gene_id	product	subfamily	Cold_LFC	Cold_padj	Heat_LFC	Heat_padj	Drought_869_LFC	Drought_869_padj	Salt_NaCl_LFC	Salt_NaCl_padj	Rehydration_LFC	Rehydration_padj	Drought_7d_LFC	Drought_7d_padj	Drought_14d_LFC	Drought_14d_padj	Drought_21d_LFC	Drought_21d_padj	PEG_72h_LFC	PEG_72h_padj	Flooding_LFC	Flooding_padj	Sclerotinia_LFC	Sclerotinia_padj	Orobanche_A_LFC	Orobanche_A_padj	Orobanche_B_LFC	Orobanche_B_padj	Orobanche_C_LFC	Orobanche_C_padj	Orobanche_D_LFC	Orobanche_D_padj	Orobanche_E_LFC	Orobanche_E_padj
LOC110872551	aquaporin TIP1-3	TIP	6.63251368878187	2.78776108076858e-05	-1.94582566486004	0.310058878644949	0.311423331143688	NA	NA	NA	NA	NA	-1.81221264806996	0.263123622760352	-4.98504225607486	0.00155283263275002	-1.39543428521246	0.445507572547395	NA	NA	0.155827976905946	0.930766315576296	4.11768118610818	1.02492892981006e-07	-0.663443015611096	0.81467646868946	-0.13478497231594	0.953515165587149	-0.650792148226792	0.706757078759117	3.05233425502575	0.00940160837608636	-1.58540682763254	0.290818149295768
LOC110875557	aquaporin PIP2-2	PIP	-1.9914324192143	1.49269892160274e-10	0.172829027313632	0.757805516690043	0.188577030987374	0.949631962454968	-1.7609866116099	6.74436169635223e-08	0.396608961008068	0.620291014081283	-1.51200575806546	0.000107825782155315	0.45964103941893	0.279604636512053	-0.146838165357989	0.819361303907654	0.223625555141816	0.332185575897831	-0.0604472320887475	0.889445133844407	1.2198471535193	3.85251649106063e-06	0.0978525252376282	0.859353320937977	-0.25267805368477	0.37775849279391	0.510217767131734	0.0373704333143973	-0.117076010344738	0.716079874100971	-0.229116898614829	0.414246124261421
LOC110875737	probable aquaporin TIP1-1	TIP	1.79756033940454	0.000227246648297481	0.512585759963373	0.101411726110967	0.00838007157594814	0.997481903537301	-0.449070559172119	0.58200488734213	0.417558593835264	0.669505484488855	-2.51831999559786	0.00197842627301117	-3.92433447398819	3.08091545894842e-07	-2.96752379174628	0.000449150877262691	-1.49870575796731	0.00462641933891533	-0.281676008228318	0.586337314819972	-6.07803350293698	7.16408239856665e-30	0.874153718384791	0.744659579964183	1.31263249776273	0.420541968611782	1.46157303817695	0.33653148107738	2.47405712313444	0.0714666784302333	0.653268384531737	0.721156770172782
LOC110878958	aquaporin SIP1-1	SIP	-0.297436382185906	0.459218419807837	-0.0364234582914816	0.912138639522863	-0.0573676592053044	0.963731211613942	1.20825658093134	1.16385445779439e-05	0.00526431620790264	0.997996281806211	0.501063937747047	0.388374870478462	1.74038723442533	0.000209420580026046	0.771763254248202	0.196057626994002	0.17626983531272	0.267441135774947	-0.0349513753639023	0.877484621406509	-0.287357908517143	0.431541394516853	0.309330934336141	0.16457828569343	0.273207033790542	0.145196504672887	0.142865360811561	0.484344506078193	0.112162950709655	0.60320281289373	-0.114194416878594	0.597482194224459
LOC110887087	probable aquaporin PIP2-8	PIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.898823116359153	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC110889695	probable aquaporin PIP2-5	PIP	1.0561430817881	0.131377526081279	-0.186622706924233	0.80287291010292	-0.0823739028765861	0.984014720765207	-1.15519313328791	0.00187779330283659	0.363750733109219	0.787865832599079	-1.1036563387335	0.141307733725376	-3.14507510403964	2.38352093990089e-06	-0.295142635617707	0.783666187009227	-1.24289254265616	4.23489272183292e-05	0.0347386638617931	0.953575731569458	0.356536558127292	0.474183594853346	-0.822754311386957	0.259443779405681	-0.821055159078609	0.158432450597902	-1.43679469924521	0.0065311835052662	-0.55532235453218	0.357489448733094	-1.51111670536527	0.00266730992059201
LOC110890906	aquaporin PIP2-7%2C transcript variant X1	PIP	-1.13787631025127	0.0518436073281019	-0.469648351457665	0.379629652537761	0.0357586682598326	0.992809315721287	-0.75635339405903	0.214786768135014	0.287341043005896	0.919770543782642	-1.15320321171785	0.105631292331184	-1.09426876175042	0.101566577444974	-1.38549970477134	0.0644985093007753	0.0480805156094141	0.958017615304417	-0.20068833135971	0.654718259739694	3.30468008711652	1.4352523671775e-13	-1.55045309531069	0.225843477779044	-0.536380311869533	0.680479151234167	0.14544681700644	0.919323249692341	1.7209907177772	0.078675480649625	-1.06517554595635	0.318356661785017
LOC110891299	aquaporin TIP1-1	TIP	-3.31399177031972	0.00592213184924972	0.10971996600454	0.930170806638454	-0.297909599726539	0.983825930821945	NA	NA	1.26757911078955	0.565002508811902	-2.60827145995818	0.0437617387401817	2.0911519039179	0.0501592660554909	1.1729018087907	0.402006312944037	-0.723094734405391	0.354861074248756	0.182279754687033	0.695239460760521	-1.59579640609416	2.11948698551228e-12	-0.411369146817572	0.51662912323232	0.267739344140104	0.604844146313438	-0.106081022934287	0.85114063262513	-0.589695840494632	0.157917922033438	-0.807027462117537	0.0388537066143982
LOC110892775	aquaporin PIP2-2-like	PIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC110894830	aquaporin PIP2-1	PIP	0.822442167014539	0.290074221158057	-1.69929604689289	0.108575365360992	1.76460450894494	0.439259972212682	2.06956054829903	3.75420833957608e-08	-0.642127044345305	0.660925097397322	0.57418140757079	0.584935714409765	-0.0749497712498119	0.945393739048637	0.990839573319692	0.357120898944677	0.377391228021909	0.706750857944438	-0.0911111617830076	0.935274809108749	-1.04624032001364	0.0213992625094254	0.342633394622976	0.843288853105666	-1.04651169690643	0.246993895853348	-1.0045566602319	0.248058032016971	-0.305923516708039	0.779349664034332	-0.233766121020476	0.838044255798802
LOC110895309	probable aquaporin PIP2-8	PIP	1.02640426990919	0.145605945888506	0.544356060921393	0.229454939396465	0.371806615014271	0.922621336136213	1.03393798537208	0.0164471195394519	0.406069745872842	0.841791128884668	-2.14204191994968	0.00169824730276288	-2.28976839834964	0.000442723517616161	-0.407112203663927	0.686205893472451	-2.39704063878005	1.29651220775234e-06	-0.0153316086034105	0.978649809207391	0.118703344919461	0.792512368794433	-0.569215266297885	0.333347151751127	-1.35955375985617	0.00112434098607055	-0.0948999854836012	0.872323748037954	-0.402754516878131	0.388866317398671	0.864153709433369	0.0280717362754419
LOC110896719	probable aquaporin TIP1-2	TIP	NA	NA	NA	NA	-2.20747437491035	NA	NA	NA	4.8349921214001	NA	-0.191205363942004	0.907450957265011	2.48158590959759	0.0159647616495922	-1.14127509980798	0.466826243861325	-1.05830162925215	0.162251551429382	0.573890461169592	0.505864055578909	4.29719552154426	0.01153717613325	-0.306305138867022	NA	0.364341123852992	NA	-0.0598924208715147	NA	1.27357458840662	0.421946682436671	-0.029000584020352	NA
LOC110897890	aquaporin PIP1-3	PIP	2.35753318303819	1.55056139696606e-28	1.48372177432867	0.00196559889743356	0.296789352872981	0.700818860249477	-0.131555159007425	0.490582041475879	0.353009017479136	0.613543720996063	-0.498544353113441	0.0369534349613143	-1.09622115844266	3.48346712053006e-07	-1.32831905852909	5.98645804848033e-09	-1.32391381766293	1.56329634906517e-05	-0.140503129415079	0.650293319776483	0.561196949553018	6.10442741999036e-06	-0.23889242351339	0.602090490495526	-0.615468379902916	0.0251215368155671	0.0600268811428096	0.877373681388006	-0.407732760011403	0.147304330903735	-0.612144560611902	0.018302367401471
LOC110898014	aquaporin TIP1-1	TIP	1.78942517292623	1.55713226638578e-06	-1.80121077634025	0.0179855891028046	-0.126167530860827	0.985385950410033	0.0858412100937649	0.875951070644966	1.11013543473729	0.55981540216503	-2.7783616360287	9.37718470421868e-06	-3.37003334148535	2.72370138796695e-08	-0.364928885211617	0.706891258367665	-2.16106895266472	0.00132993005870325	-0.261072278247319	0.521076533399977	0.273906267162876	0.279899587543118	0.12517322667835	NA	-1.57274870342682	NA	-0.869407682397982	NA	-1.61646144578937	0.389208080031746	-0.81597020890992	NA
LOC110899589	aquaporin PIP1-3	PIP	0.531540063196775	0.775357302609618	-0.681505539500158	0.576058271207442	-0.644039354687617	0.965074593987085	-5.48045750769679	0.0119682461056229	1.47846549470282	0.775720827455712	-3.07159480738946	0.000640074415484976	-2.7578927246783	0.000592036937973484	-1.79695131942375	0.0418844883669737	-0.0107275819784909	0.992857821729098	-0.156976345542553	0.891353311709077	1.16121656487066	0.564033991377375	-1.16438637657888	0.323269579539636	-2.29105336193271	0.00701300216759035	-1.46292187234764	0.0888265906727057	-0.884779183932176	0.341670740301367	-2.33931987534418	0.00332167897234157
LOC110899592	aquaporin PIP1-3	PIP	1.18471817745132	0.0158412998137304	-0.314990414885257	0.536426995912939	-0.187516172607527	0.970252951396272	-0.598641796567174	0.490551337856923	0.175794562299846	0.971099517805854	-1.1470204485241	0.0109577884384873	-1.68694811946697	6.12862981668796e-05	-0.865209200515726	0.0786278255094932	-0.603296340217658	0.029695862810801	0.743702746000705	0.0255552507497015	0.187157604071868	0.761322759105526	-0.862195541140947	0.451617196819293	-1.88105534406305	0.0134335157529502	-0.964842459753299	0.231711134672947	-0.744564783756031	0.38094069376407	-2.19797932962841	0.00169904306136953
LOC110899653	probable aquaporin TIP-type RB7-5A	TIP	1.17930480783201	0.588176045317856	-2.38483472762171	0.061849235072622	5.56304963992646	0.715026839245379	-1.08030808805492	0.566431101330381	-2.43899370814351	0.702431428119363	-2.23023954343648	0.0937886821266143	1.22250990238219	0.320030239023947	-1.02896050032021	0.525326875511033	-1.0149024084161	0.118731781537016	0.6540973439945	0.257463187571542	-0.28788113885113	0.807573936570613	0.107800393518863	0.933539994904662	-1.22397814245775	0.0155366852308064	-0.568556054613236	0.300817840036902	-0.313495139555152	0.613295426916517	-1.22639946258965	0.00971595002183155
LOC110899654	probable aquaporin TIP-type RB7-5A	TIP	0.612471452467339	0.629697882192307	-3.17549356123571	0.0285210387832972	2.17229879137976	0.734797513980739	-0.831563412016451	0.546285414785944	-1.80975033586179	0.800253030656703	-1.82230478780259	0.222472055025922	-0.748547211815413	0.620678523446658	-1.28019417464282	0.462750249103	-1.05542259347981	0.198511632204524	0.292578439536489	0.727637987424244	0.23298800424365	0.793718008932141	0.930987550273166	0.173780982291088	-2.30519736123509	2.59748939679418e-06	-0.365351692816143	0.572784930028788	-0.594225517777252	0.312137667344423	-2.21300147188547	3.31785283955863e-06
LOC110899655	probable aquaporin TIP-type	TIP	0.436900377224857	0.613903969248044	-4.04270471228074	NA	1.26478599015381	0.863345457163059	-1.05746186342905	0.349806507180717	-2.48548419927039	0.377083957612275	-1.96746621451586	0.0577744178506198	-0.397453639085792	0.732578662171145	-1.75511516120596	0.12544336070896	-0.98974553405268	0.126467418846692	0.510665827110295	0.470494112289771	0.607164696077091	0.463972522905529	0.460016849369513	0.641712284092556	-2.18125330335167	3.6347880011838e-05	-0.358889177606421	0.604434666420926	0.00269031569920933	0.999122542177824	-2.02871179677935	6.69617777859129e-05
LOC110899667	probable aquaporin TIP-type RB7-5A	TIP	0.281115494874301	0.926319663447994	-1.49630274569846	0.311246736138396	4.57194826727182	0.46414000623333	NA	NA	-1.38038943145695	NA	-4.54027594551557	0.00132098456747685	0.0974919820264529	0.945365085981237	-3.5502581112719	0.00967482572784784	-0.938399380156135	0.172710497668161	1.10473299738017	0.0053345499839872	-0.369840325652493	0.799811335047671	0.102331823970958	0.936790972845587	-1.26805224833985	0.0111864335471421	-0.743108221908513	0.153003486593169	-0.516071816648491	0.353417647004028	-1.25849833402426	0.00730212174435709
LOC110904303	aquaporin PIP2-2	PIP	1.70582541933515	0.000752106590106107	0.821278873431291	0.000144653435271131	0.143793109630822	0.860127213743635	0.0764768211355568	0.723485935619433	0.0464839904737874	0.972871187343995	0.19369793999338	0.487262384982689	0.25861846877466	0.294517519850113	-1.00457653599163	1.87051500542203e-05	-0.593665072107161	7.81968996880631e-06	-0.13740271593037	0.639975117470413	0.419055696491624	0.173341327191515	-0.275485491999856	0.346169927297366	-0.656755710766341	0.00107182940399508	0.272658310073787	0.213282775281839	-0.178823355582568	0.452698935840874	-0.569513525840113	0.00297756319521084
LOC110904450	probable aquaporin PIP2-4	PIP	3.19790972315065	3.61067862459266e-08	-1.56458234640487	0.188660258279512	1.4944683167165	0.695033791970135	1.46838018414651	0.0140243227321105	-0.508323897040502	0.884658785531054	-1.36842404222112	0.00183058384201594	-1.53443064873751	0.000245135538298729	-0.793006130715464	0.123732543922654	-0.456118326301741	0.399988658936567	-0.0670919076366998	0.946258833913627	0.338371295985837	0.41729697102919	0.778310395290497	0.0653261009380407	-0.639741768381688	0.0899874219155145	0.233781527732622	0.595550824552279	0.489635237551672	0.198148898806504	-0.558335960845895	0.131113584678884
LOC110904451	probable aquaporin PIP2-4	PIP	3.24165891403272	3.03445282900719e-10	-0.965314005559197	0.393587102495714	1.26551487186529	0.394691001286131	1.45688293639202	0.0547165848332605	-0.135968272119657	0.978300033460491	-0.346799545403475	0.663949220943269	-1.96244712106655	0.00136774306917476	-1.46497383877449	0.0355317170589773	-0.248193969472737	0.67892701543632	0.94483169725611	0.156988621947661	NA	NA	0.125747733113316	0.875760074256975	-1.39808420230182	1.47119588822199e-05	0.103907469771198	0.830882053759527	0.185104830796655	0.677133521108187	-1.00185037929474	0.00184209926810189
LOC110904457	probable aquaporin PIP2-4	PIP	3.1265916078044	1.41438038690625e-06	0.755022339468443	0.56412897798802	1.35336721463795	0.367089648182651	-2.18608410195114	1.06447539699902e-08	-0.0904404054513015	0.983775518380703	-1.21152647451155	0.00926275864407943	-2.88006661322734	1.40718838453865e-11	-1.71965703109516	0.000278804888029095	-0.831788970580592	0.111586296152419	-0.253133699933283	0.722416888769317	1.16051545723866	0.00469873063180925	0.540112259445934	0.272438669229814	-1.61214054229756	9.97795284450483e-07	0.0692126087775106	0.896033679713954	-0.568140508754974	0.128131329237883	-1.45529069492418	6.52439755372509e-06
LOC110904925	probable aquaporin PIP1-4	PIP	4.12054149910761	2.98203870376593e-06	-1.2347086255121	0.360259951077025	1.80905772305896	0.858410340054627	1.68878120596028	0.00444780688573109	-1.01588828461717	0.631552947032569	1.33774147701305	0.075716723381089	1.54903350249185	0.0264750316508588	-1.37613355327413	0.0937409872060799	1.28351651429238	0.174816722258051	-1.7539225270927	0.0172446273933472	-0.0446349459977517	0.950511322031352	-0.262258847329117	0.821984217624413	-1.66459907139834	0.00199610218505327	0.237148313399726	0.744235757779248	0.950987363283577	0.0872857000107152	-1.1866109962782	0.0249537056752121
LOC110905693	probable aquaporin NIP-type	NIP	NA	NA	NA	NA	NA	NA	1.64999085878369	0.355143023107554	NA	NA	0.424220578625864	0.802386562044439	4.25806015327092	0.000111588614355427	3.41726589968511	0.0062968960088695	0.988224625092683	0.235216468299158	0.408240030503903	NA	-1.8011634602184	1.66127756606953e-06	0.111731226421003	NA	-0.228898478536814	NA	-1.02708802070004	NA	-0.0531432375436901	NA	1.03649209377451	NA
LOC110906290	probable aquaporin TIP5-1	TIP	4.02477928421637	0.0260081019973559	2.08303238730118	0.114371374838583	1.31945528318975	NA	NA	NA	0.257043861189336	NA	1.6590161796768	0.0198809774636015	0.392758491911463	0.632066561227611	0.212732880788259	0.857517654178372	-1.05141235903849	NA	-0.69706351487609	0.324590111732022	0.477123860374198	0.827813650675599	1.29258860620781	NA	0.471791301859367	NA	1.94551585242804	NA	0.470523569317738	NA	1.6940531270012	NA
LOC110906934	aquaporin PIP2-1	PIP	NA	NA	NA	NA	-1.23196715563538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.314714437934974	0.709607846084118	-0.30723596115367	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LOC110908794	aquaporin PIP2-2	PIP	2.11585786743123	0.00235989088345407	0.11563811374609	0.801401461345767	0.30218446140502	0.510121980667969	-1.66578569890066	9.27918553373605e-07	0.164868641822279	0.855373214786665	-0.363209512418983	0.504256617944029	-3.04653991326723	2.20457886633978e-13	-1.4386777416576	0.00228190694670623	-1.05140665921667	0.000407992720134058	-0.0746126097731401	0.871507573110933	0.218075461838798	0.36338146477944	-0.160846225043483	0.891491880345075	-1.09258361581652	0.0321078791384895	-0.068628717042843	0.927256980498837	-0.300283876703159	0.630156504029983	-1.26712038227607	0.00707855545152691
LOC110908807	aquaporin PIP2-2-like	PIP	4.86978592531209	0.135903185465313	1.694668938173	NA	NA	NA	NA	NA	NA	NA	-5.15651403295616	0.000913647149499711	-3.53468151026284	0.0121388421786674	-5.27291525413995	0.00134368283621113	-1.17196576776816	8.15513234945469e-06	-0.199308718447589	0.862781616657331	-0.759240212715876	0.796507365638654	0.30024998133439	0.542772294327423	-0.542388121789253	0.0901710403840313	-0.0962762635844912	0.821383192204857	-0.688759134718347	0.0216749804115177	-0.861079260709886	0.00237550471892694
LOC110911761	aquaporin NIP1-1	NIP	1.09338555549283	0.000172447639199444	-2.8715154637342	1.0439455310568e-26	0.443899550072561	0.840311487213145	0.207965639328394	0.729528851872086	-0.400799298666952	0.686408274746303	-0.333621753486871	0.668306225686003	-2.12003219413099	0.000258493725948982	-1.52103753814265	0.0231772263029915	-0.640936648847182	0.326344486047041	-0.335547538476735	0.396541474064695	-0.572785358179872	0.000196521888934762	0.632221358432574	0.605619721894635	-1.56450642044393	0.0393932088676455	-1.62923757262589	0.0272116599978167	-0.549151536173384	0.526611238145242	-1.08330272389397	0.156780156563082
LOC110912639	probable aquaporin TIP3-2	TIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-2.48040498397816	0.0558855505060935	-0.0011498964893451	0.999362807850199	-3.39055149210035	0.0130622538190123	1.92982220160306	1.42130113396995e-05	1.43704003463533	0.000460197226485395	NA	NA	0.00980767250318335	0.998191429966106	0.23364740784589	0.823322021086506	-0.652191709602098	0.449053386475521	0.167623085889993	0.871844472507599	0.266478330131722	0.784293039701644
LOC110914202	nodulin-26	unknown	NA	NA	2.23393024095272	NA	NA	NA	NA	NA	NA	NA	1.92662054574041	0.39778039544188	0.879304619095079	0.707168867083841	-2.14854529785226	NA	-0.542118318424987	0.652623455585979	-1.08525511610379	NA	NA	NA	1.03444042396595	NA	0.953517838540147	NA	2.21173716054596	NA	0.403108402476735	NA	1.05618445583197	NA
LOC110916097	probable aquaporin TIP-type	TIP	2.12279165525845	0.000544098481411187	0.530553253044589	0.522211149622717	-0.0883028818786688	0.985385950410033	0.00360267140370353	0.995831844799248	0.439301753714875	0.850542758730794	-3.11277072197387	2.58535548041206e-06	-4.77649292650436	5.56548727549049e-13	-1.46652985793767	0.0519795111444583	-1.54916892022826	0.000728922098346549	0.313773893048077	0.38663999381267	-1.4418697949175	1.09010507637084e-07	-0.321298847109664	0.701262792439821	-1.07422342039321	0.019315747474031	-1.27465453658434	0.00387646000876332	-0.865485448139282	0.0573556047676291	-2.09671056042163	1.65889706400866e-07
LOC110916291	probable aquaporin TIP-type RB7-5A	TIP	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.01932895583295	0.134561672475519	0.858891105997359	0.226270564998819	NA	NA	-0.241395712992372	0.848719977066473	-0.269330394147321	0.735209303452676	-0.998099064648739	0.0884427055716446	-0.685857829171109	0.269903710147575	-2.00347197135063	0.000114000961015347
LOC110921506	probable aquaporin NIP5-1	NIP	3.73247241341684	0.000151574592569118	2.80756902981746	0.141034139868537	1.21992846485339	0.84201310176934	-0.691428124474208	0.624468697574571	-1.53361051330434	0.528145949382766	-3.39860367589456	0.00071341356278207	-2.51510095643755	0.0073766549183146	-1.7896555276988	0.106441146295312	-0.066272515962685	0.931495629555247	0.354408213585264	0.451814165207659	-0.493425987999255	0.60807638039109	-0.672825728468003	0.014868300956922	-0.40009871785808	0.140722663306881	0.50936821332049	0.0454272818057048	0.437616642280223	0.0898567034427427	-0.239123933563129	0.409001846144964
